time_s,x1_m,x2_m
0.000000000000,0.100000000000,0.000000000000
0.125000000000,0.076071857295,0.005024454673
0.250000000000,0.016243452253,0.015288784015
0.375000000000,-0.049822109862,0.019868759198
0.500000000000,-0.090048067381,0.009933705651
0.625000000000,-0.086182135614,-0.013804099153
0.750000000000,-0.042459796358,-0.039596139631
0.875000000000,0.017603244235,-0.050705685107
1.000000000000,0.064146657829,-0.035780439178
1.125000000000,0.076396319813,0.002714035436
1.250000000000,0.052358271807,0.047586670529
1.375000000000,0.008045441042,0.074947528178
1.500000000000,-0.032586229875,0.067249761905
1.625000000000,-0.050865473977,0.024094196858
1.750000000000,-0.042381187602,-0.035703381279
1.875000000000,-0.017202639412,-0.082673494675
2.000000000000,0.007900668545,-0.091807822159
2.125000000000,0.019997325164,-0.056212405141
2.250000000000,0.016875271080,0.008293694110
2.375000000000,0.006510764755,0.070526520366
2.500000000000,0.000117594289,0.099662234665
2.625000000000,0.003683115220,0.081115122356
2.750000000000,0.013637219197,0.024119438386
2.875000000000,0.019488797284,-0.043048521287
3.000000000000,0.011687854098,-0.087656646308
3.125000000000,-0.010514998891,-0.089141054558
3.250000000000,-0.036643467843,-0.049022507922
3.375000000000,-0.050161961764,0.010874121327
3.500000000000,-0.038582073534,0.060526070106
3.625000000000,-0.002456028087,0.077335412398
3.750000000000,0.042616746754,0.056888094878
3.875000000000,0.073011362870,0.013498766416
4.000000000000,0.069821931606,-0.029013724672
4.125000000000,0.030302754507,-0.050624982235
4.250000000000,-0.028805453948,-0.044963907411
4.375000000000,-0.078646824620,-0.020679410554
4.500000000000,-0.092928801700,0.005598336033
4.625000000000,-0.062175934428,0.019858595895
4.750000000000,0.000327597897,0.018367266074
4.875000000000,0.064520064176,0.008118964858
5.000000000000,0.098651491915,0.000468791310
5.125000000000,0.085619088458,0.002507670684
5.250000000000,0.031864563117,0.011950256660
5.375000000000,-0.035938288240,0.018875934905
5.500000000000,-0.084645584380,0.013156885941
