frequency_hz,amplitude
1.062500000000,0.001081536930
1.070312500000,0.000966654208
1.078125000000,0.000873593487
1.085937500000,0.000796749719
1.093750000000,0.000732277550
1.101562500000,0.000677452098
1.109375000000,0.000630289342
1.117187500000,0.000589310941
1.125000000000,0.000553393192
1.132812500000,0.000521667055
1.140625000000,0.000493450120
1.148437500000,0.000468199245
1.156250000000,0.000445476907
1.164062500000,0.000424926834
1.171875000000,0.000406256067
1.179687500000,0.000389221574
1.187500000000,0.000373620098
1.195312500000,0.000359280387
1.203125000000,0.000346057176
1.210937500000,0.000333826455
1.218750000000,0.000322481755
1.226562500000,0.000311931165
1.234375000000,0.000302094941
1.242187500000,0.000292903579
1.250000000000,0.000284296218
1.257812500000,0.000276219363
1.265625000000,0.000268625801
1.273437500000,0.000261473711
1.281250000000,0.000254725921
1.289062500000,0.000248349291
1.296875000000,0.000242314175
1.304687500000,0.000236593979
1.312500000000,0.000231164781
1.320312500000,0.000226005009
1.328125000000,0.000221095155
1.335937500000,0.000216417534
1.343750000000,0.000211956091
1.351562500000,0.000207696207
1.359375000000,0.000203624536
1.367187500000,0.000199728887
1.375000000000,0.000195998094
1.382812500000,0.000192421914
1.390625000000,0.000188990931
1.398437500000,0.000185696459
1.406250000000,0.000182530514
1.414062500000,0.000179485714
1.421875000000,0.000176555220
1.429687500000,0.000173732703
1.437500000000,0.000171012299
1.445312500000,0.000168388547
1.453125000000,0.000165856378
1.460937500000,0.000163411066
1.468750000000,0.000161048207
1.476562500000,0.000158763688
1.484375000000,0.000156553667
1.492187500000,0.000154414545
1.500000000000,0.000152342958
1.507812500000,0.000150335745
1.515625000000,0.000148389945
1.523437500000,0.000146502771
1.531250000000,0.000144671606
1.539062500000,0.000142893986
1.546875000000,0.000141167587
1.554687500000,0.000139490223
1.562500000000,0.000137859827
1.570312500000,0.000136274450
1.578125000000,0.000134732245
1.585937500000,0.000133231470
1.593750000000,0.000131770474
1.601562500000,0.000130347694
1.609375000000,0.000128961645
1.617187500000,0.000127610921
1.625000000000,0.000126294187
1.632812500000,0.000125010174
1.640625000000,0.000123757678
1.648437500000,0.000122535550
1.656250000000,0.000121342701
1.664062500000,0.000120178089
1.671875000000,0.000119040724
1.679687500000,0.000117929663
1.687500000000,0.000116844005
1.695312500000,0.000115782889
1.703125000000,0.000114745495
1.710937500000,0.000113731037
1.718750000000,0.000112738767
1.726562500000,0.000111767967
1.734375000000,0.000110817949
1.742187500000,0.000109888057
1.750000000000,0.000108977661
1.757812500000,0.000108086159
1.765625000000,0.000107212973
1.773437500000,0.000106357545
1.781250000000,0.000105519346
1.789062500000,0.000104697864
1.796875000000,0.000103892610
1.804687500000,0.000103103108
1.812500000000,0.000102328909
1.820312500000,0.000101569577
1.828125000000,0.000100824692
1.835937500000,0.000100093851
1.843750000000,0.000099376666
1.851562500000,0.000098672764
1.859375000000,0.000097981785
1.867187500000,0.000097303381
1.875000000000,0.000096637218
1.882812500000,0.000095982973
1.890625000000,0.000095340337
1.898437500000,0.000094709008
1.906250000000,0.000094088698
1.914062500000,0.000093479125
1.921875000000,0.000092880021
1.929687500000,0.000092291126
1.937500000000,0.000091712185
1.945312500000,0.000091142956
1.953125000000,0.000090583203
1.960937500000,0.000090032698
1.968750000000,0.000089491220
1.976562500000,0.000088958557
1.984375000000,0.000088434501
1.992187500000,0.000087918853
2.000000000000,0.000087411417
2.007812500000,0.000086912009
2.015625000000,0.000086420445
2.023437500000,0.000085936548
2.031250000000,0.000085460149
2.039062500000,0.000084991080
2.046875000000,0.000084529183
2.054687500000,0.000084074300
2.062500000000,0.000083626281
2.070312500000,0.000083184978
2.078125000000,0.000082750249
2.085937500000,0.000082321955
2.093750000000,0.000081899963
2.101562500000,0.000081484140
2.109375000000,0.000081074362
2.117187500000,0.000080670503
2.125000000000,0.000080272445
2.132812500000,0.000079880071
2.140625000000,0.000079493266
2.148437500000,0.000079111921
2.156250000000,0.000078735929
2.164062500000,0.000078365186
2.171875000000,0.000077999590
2.179687500000,0.000077639041
2.187500000000,0.000077283446
2.195312500000,0.000076932705
2.203125000000,0.000076586733
2.210937500000,0.000076245439
2.218750000000,0.000075908735
2.226562500000,0.000075576539
2.234375000000,0.000075248768
2.242187500000,0.000074925340
2.250000000000,0.000074606179
2.257812500000,0.000074291208
2.265625000000,0.000073980353
2.273437500000,0.000073673542
2.281250000000,0.000073370703
2.289062500000,0.000073071768
2.296875000000,0.000072776669
2.304687500000,0.000072485341
2.312500000000,0.000072197720
2.320312500000,0.000071913743
2.328125000000,0.000071633348
2.335937500000,0.000071356478
2.343750000000,0.000071083072
2.351562500000,0.000070813075
2.359375000000,0.000070546430
2.367187500000,0.000070283083
2.375000000000,0.000070022982
2.382812500000,0.000069766074
2.390625000000,0.000069512311
2.398437500000,0.000069261639
2.406250000000,0.000069014012
2.414062500000,0.000068769382
2.421875000000,0.000068527704
2.429687500000,0.000068288932
2.437500000000,0.000068053021
2.445312500000,0.000067819929
2.453125000000,0.000067589612
2.460937500000,0.000067362030
2.468750000000,0.000067137143
2.476562500000,0.000066914908
2.484375000000,0.000066695290
2.492187500000,0.000066478248
2.500000000000,0.000066263747
2.507812500000,0.000066051749
2.515625000000,0.000065842219
2.523437500000,0.000065635122
2.531250000000,0.000065430423
2.539062500000,0.000065228090
2.546875000000,0.000065028089
2.554687500000,0.000064830388
2.562500000000,0.000064634955
2.570312500000,0.000064441761
2.578125000000,0.000064250773
2.585937500000,0.000064061963
2.593750000000,0.000063875303
2.601562500000,0.000063690762
2.609375000000,0.000063508314
2.617187500000,0.000063327930
2.625000000000,0.000063149584
2.632812500000,0.000062973250
2.640625000000,0.000062798903
2.648437500000,0.000062626515
2.656250000000,0.000062456063
2.664062500000,0.000062287523
2.671875000000,0.000062120870
2.679687500000,0.000061956081
2.687500000000,0.000061793133
2.695312500000,0.000061632004
2.703125000000,0.000061472671
2.710937500000,0.000061315113
2.718750000000,0.000061159308
2.726562500000,0.000061005235
2.734375000000,0.000060852875
2.742187500000,0.000060702206
2.750000000000,0.000060553209
2.757812500000,0.000060405864
2.765625000000,0.000060260154
2.773437500000,0.000060116057
